,gender,age,income,user_id,signup_date,signup_year,age_group,income_group,amount,spend_group
11292,M,51,66000,11293,2015-10-26,2015,2,3,217.86,9
11293,M,88,49000,11294,2017-10-25,2017,5,2,63.99,5
11294,M,37,97000,11295,2018-04-23,2018,1,5,87.5,6
11295,M,47,43000,11296,2017-12-07,2017,2,1,17.669999999999998,2
11296,M,57,62000,11297,2018-01-16,2018,3,3,18.02,2
11297,M,19,74000,11298,2018-02-19,2018,1,4,22.54,2
11298,M,85,79000,11299,2017-11-10,2017,5,4,183.5,9
11299,M,90,108000,11300,2018-06-22,2018,5,5,129.71,7
11300,F,57,40000,11301,2016-08-13,2016,3,1,163.31,8
11301,M,49,71000,11302,2014-05-27,2014,2,4,21.67,2
11302,M,70,42000,11303,2017-09-21,2017,5,1,5.89,1
11303,M,70,48000,11304,2017-04-07,2017,5,2,78.16,5
11304,M,35,42000,11305,2018-03-18,2018,1,1,2.59,1
11305,M,61,73000,11306,2018-04-23,2018,4,4,80.58,5
11306,M,43,36000,11307,2018-02-08,2018,2,1,10.1,1
11307,M,18,60000,11308,2015-09-14,2015,1,3,40.39,3
11308,F,52,114000,11309,2016-04-12,2016,3,5,225.86,9
11309,M,67,37000,11310,2017-09-16,2017,4,1,25.42,3
11310,M,59,48000,11311,2015-12-08,2015,3,2,87.58,6
11311,F,84,64000,11312,2016-10-24,2016,5,3,66.48,5
11312,M,57,47000,11313,2017-06-07,2017,3,2,242.35999999999999,10
11313,F,58,60000,11314,2018-03-29,2018,3,3,19.56,2
11314,M,65,34000,11315,2016-01-27,2016,4,1,328.3,10
11315,M,94,110000,11316,2017-10-25,2017,5,5,204.22,9
11316,M,39,44000,11317,2016-05-03,2016,1,1,63.72,5
11317,M,48,40000,11318,2018-06-28,2018,2,1,6.23,1
11318,M,48,31000,11319,2015-10-02,2015,2,1,158.0,8
11319,M,47,93000,11320,2016-05-29,2016,2,5,266.11,10
11320,M,24,53000,11321,2018-02-07,2018,1,2,2.3,1
11321,M,53,46000,11322,2017-10-08,2017,3,2,11.059999999999999,1
11322,M,40,91000,11323,2015-02-24,2015,2,5,87.8,6
11323,M,18,55000,11324,2018-04-11,2018,1,2,0.91,1
11324,F,67,91000,11325,2016-11-05,2016,4,5,123.72,7
11325,M,64,95000,11326,2018-01-25,2018,4,5,72.08,5
11326,M,63,51000,11327,2014-04-19,2014,4,2,96.22999999999999,6
11327,M,48,77000,11328,2018-05-04,2018,2,4,74.17,5
11328,F,50,65000,11329,2017-08-17,2017,2,3,93.35,6
11329,M,56,76000,11330,2018-01-15,2018,3,4,50.36,4
11330,M,18,54000,11331,2017-07-05,2017,1,2,92.37,6
11331,F,31,60000,11332,2016-04-03,2016,1,3,228.78,9
11332,F,41,37000,11333,2018-01-01,2018,2,1,12.260000000000002,1
11333,M,59,94000,11334,2018-03-01,2018,3,5,52.209999999999994,4
11334,M,53,55000,11335,2016-06-03,2016,3,2,159.46,8
11335,M,20,67000,11336,2017-12-03,2017,1,3,47.07,4
11336,F,75,66000,11337,2018-03-29,2018,5,3,23.15,2
11337,F,32,48000,11338,2016-03-03,2016,1,2,21.369999999999997,2
11338,M,28,38000,11339,2017-03-17,2017,1,1,37.34,3
11339,M,44,59000,11340,2013-09-08,2013,2,3,71.74,5
11340,M,48,93000,11341,2015-10-24,2015,2,5,118.83,7
11341,O,66,70000,11342,2015-11-09,2015,4,3,248.13,10
11342,M,58,40000,11343,2018-04-22,2018,3,1,10.78,1
11343,F,50,84000,11344,2015-08-24,2015,2,4,148.03,8
11344,M,56,76000,11345,2017-12-14,2017,3,4,72.01,5
11345,M,23,37000,11346,2018-04-05,2018,1,1,35.88,3
11346,M,46,56000,11347,2013-09-21,2013,2,2,45.9,4
11347,F,65,84000,11348,2016-08-13,2016,4,4,141.21,7
11348,O,53,70000,11349,2014-06-29,2014,3,3,33.34,3
11349,F,87,61000,11350,2015-08-03,2015,5,3,203.23,9
11350,M,47,75000,11351,2017-06-15,2017,2,4,35.01,3
11351,F,65,73000,11352,2016-05-29,2016,4,4,296.84000000000003,10
11352,M,53,56000,11353,2017-07-02,2017,3,2,96.59,6
11353,F,57,115000,11354,2018-06-17,2018,3,5,110.92,6
11354,F,93,38000,11355,2018-02-28,2018,5,1,89.76,6
11355,F,58,92000,11356,2017-12-23,2017,3,5,0.0,1
11356,M,70,92000,11357,2013-08-29,2013,5,5,163.57999999999998,8
11357,F,81,69000,11358,2017-12-12,2017,5,3,20.65,2
11358,M,63,117000,11359,2018-06-22,2018,4,5,111.58,6
11359,M,32,31000,11360,2016-06-23,2016,1,1,172.41,8
11360,F,66,88000,11361,2015-09-16,2015,4,5,324.23,10
11361,M,27,31000,11362,2017-08-30,2017,1,1,15.6,2
11362,F,22,53000,11363,2017-04-02,2017,1,2,150.04,8
11363,M,53,50000,11364,2018-02-26,2018,3,2,26.14,3
11364,F,45,48000,11365,2018-03-18,2018,2,2,15.11,2
11365,M,32,45000,11366,2017-04-20,2017,1,1,254.47,10
11366,M,24,56000,11367,2018-05-22,2018,1,2,6.57,1
11367,M,59,60000,11368,2016-03-10,2016,3,3,134.16,7
11368,M,42,50000,11369,2017-08-13,2017,2,2,24.810000000000002,3
11369,M,59,40000,11370,2014-07-05,2014,3,1,28.06,3
11370,M,29,45000,11371,2018-01-19,2018,1,1,47.49,4
11371,M,44,54000,11372,2018-06-29,2018,2,2,20.47,2
11372,F,59,55000,11373,2014-06-17,2014,3,2,31.21,3
11373,M,75,110000,11374,2017-03-03,2017,5,5,145.22,8
11374,M,43,47000,11375,2017-10-04,2017,2,2,8.690000000000001,1
11375,M,34,50000,11376,2018-01-16,2018,1,2,14.39,2
11376,M,60,83000,11377,2017-07-18,2017,4,4,90.1,6
11377,M,69,54000,11378,2018-06-01,2018,4,2,2.8,1
11378,M,54,55000,11379,2018-01-16,2018,3,2,9.24,1
11379,F,60,86000,11380,2017-03-15,2017,4,5,81.92,5
11380,M,33,74000,11381,2013-10-26,2013,1,4,190.98,9
11381,F,52,58000,11382,2017-10-26,2017,3,3,42.9,4
11382,M,74,89000,11383,2017-11-12,2017,5,5,0.0,1
11383,M,55,62000,11384,2017-12-17,2017,3,3,125.29,7
11384,M,59,32000,11385,2017-12-12,2017,3,1,28.68,3
11385,M,58,76000,11386,2018-01-09,2018,3,4,157.59,8
11386,F,66,46000,11387,2018-04-29,2018,4,2,21.42,2
11387,M,29,38000,11388,2017-11-21,2017,1,1,6.21,1
11388,M,45,53000,11389,2016-08-17,2016,2,2,101.78,6
11389,M,49,51000,11390,2018-01-20,2018,2,2,33.69,3
11390,M,58,110000,11391,2016-05-02,2016,3,5,169.0,8
11391,F,44,47000,11392,2017-07-29,2017,2,2,15.42,2
11392,F,67,95000,11393,2018-03-14,2018,4,5,132.59,7
11393,M,58,89000,11394,2018-02-12,2018,3,5,127.09,7
11394,F,73,60000,11395,2018-03-06,2018,5,3,12.489999999999998,1
11395,M,55,54000,11396,2018-06-11,2018,3,2,11.14,1
11396,F,66,95000,11397,2018-07-01,2018,4,5,109.52,6
11397,F,75,31000,11398,2018-02-26,2018,5,1,5.71,1
11398,M,44,37000,11399,2018-04-06,2018,2,1,7.16,1
11399,M,58,39000,11400,2017-02-26,2017,3,1,150.2,8
11400,F,73,65000,11401,2018-05-01,2018,5,3,15.35,2
11401,M,26,66000,11402,2016-06-19,2016,1,3,212.97,9
11402,M,54,53000,11403,2018-02-17,2018,3,2,8.540000000000001,1
11403,F,60,64000,11404,2018-04-14,2018,4,3,114.73,7
11404,F,28,66000,11405,2017-11-19,2017,1,3,11.74,1
11405,F,72,115000,11406,2016-11-29,2016,5,5,111.64,6
11406,M,53,67000,11407,2013-08-09,2013,3,3,46.69,4
11407,F,79,96000,11408,2018-01-13,2018,5,5,133.34,7
11408,M,67,71000,11409,2015-06-17,2015,4,4,102.51,6
11409,M,54,60000,11410,2018-05-11,2018,3,3,26.19,3
11410,F,64,66000,11411,2015-08-06,2015,4,3,68.93,5
11411,F,94,84000,11412,2015-10-03,2015,5,4,139.01999999999998,7
11412,F,59,52000,11413,2017-11-28,2017,3,2,157.29,8
11413,F,83,99000,11414,2018-01-05,2018,5,5,94.9,6
11414,F,59,52000,11415,2015-09-05,2015,3,2,116.57,7
11415,F,78,55000,11416,2018-07-26,2018,5,2,22.07,2
11416,F,67,60000,11417,2015-10-22,2015,4,3,77.86,5
11417,F,54,50000,11418,2016-08-05,2016,3,2,122.03999999999999,7
11418,M,49,32000,11419,2016-03-21,2016,2,1,47.95,4
11419,O,59,40000,11420,2017-07-23,2017,3,1,91.69,6
11420,M,48,36000,11421,2017-10-15,2017,2,1,62.03,5
11421,M,31,67000,11422,2018-06-07,2018,1,3,8.379999999999999,1
11422,M,66,50000,11423,2015-10-01,2015,4,2,70.29,5
11423,M,56,47000,11424,2017-12-09,2017,3,2,20.36,2
11424,M,56,70000,11425,2016-10-14,2016,3,3,184.14,9
11425,M,31,32000,11426,2018-01-03,2018,1,1,65.61,5
11426,M,39,55000,11427,2018-01-25,2018,1,2,58.92999999999999,4
11427,M,55,55000,11428,2016-05-29,2016,3,2,89.02,6
11428,F,55,57000,11429,2015-07-24,2015,3,2,47.33,4
11429,F,64,95000,11430,2015-10-24,2015,4,5,251.77,10
11430,F,62,91000,11431,2016-12-27,2016,4,5,276.27,10
11431,F,45,53000,11432,2015-09-24,2015,2,2,184.4,9
11432,F,64,70000,11433,2017-08-22,2017,4,3,204.77,9
11433,M,72,50000,11434,2017-12-08,2017,5,2,25.18,3
11434,M,72,71000,11435,2016-06-12,2016,5,4,73.33,5
11435,F,50,111000,11436,2016-06-04,2016,2,5,204.16,9
11436,F,64,63000,11437,2017-10-14,2017,4,3,197.03,9
11437,M,45,48000,11438,2017-10-25,2017,2,2,100.87,6
11438,F,38,36000,11439,2016-09-05,2016,1,1,128.08,7
11439,M,41,85000,11440,2018-05-17,2018,2,4,62.28,5
11440,M,59,48000,11441,2017-05-25,2017,3,2,190.71,9
11441,M,32,37000,11442,2015-01-24,2015,1,1,38.42,3
11442,M,76,64000,11443,2014-04-19,2014,5,3,50.99,4
11443,M,56,80000,11444,2014-09-22,2014,3,4,158.25,8
11444,F,28,43000,11445,2016-02-17,2016,1,1,405.89,10
11445,M,67,98000,11446,2017-02-16,2017,4,5,260.7,10
11446,F,71,103000,11447,2016-06-17,2016,5,5,283.34,10
11447,M,36,31000,11448,2017-08-08,2017,1,1,42.38,4
11448,F,72,55000,11449,2015-12-04,2015,5,2,160.54,8
11449,M,76,53000,11450,2013-12-30,2013,5,2,8.36,1
11450,M,91,58000,11451,2014-04-18,2014,5,3,80.05,5
11451,F,37,53000,11452,2017-03-15,2017,1,2,164.09,8
11452,M,50,81000,11453,2018-03-24,2018,2,4,53.459999999999994,4
11453,M,25,52000,11454,2015-06-15,2015,1,2,78.05,5
11454,F,62,58000,11455,2017-12-12,2017,4,3,172.27,8
11455,F,65,119000,11456,2017-06-09,2017,4,5,160.73,8
11456,M,69,73000,11457,2018-04-12,2018,4,4,0.0,1
11457,F,37,79000,11458,2016-02-11,2016,1,4,187.8,9
11458,M,56,32000,11459,2017-09-25,2017,3,1,15.16,2
11459,M,56,73000,11460,2017-08-31,2017,3,4,239.93,10
11460,O,60,72000,11461,2018-05-15,2018,4,4,76.92,5
11461,F,79,64000,11462,2018-07-12,2018,5,3,263.28,10
11462,F,100,71000,11463,2017-05-07,2017,5,4,210.01999999999998,9
11463,M,40,72000,11464,2017-10-02,2017,2,4,83.35,5
11464,F,85,89000,11465,2017-12-24,2017,5,5,262.51,10
11465,F,51,49000,11466,2016-08-04,2016,2,2,167.86,8
11466,M,24,64000,11467,2017-12-22,2017,1,3,199.41,9
11467,F,60,84000,11468,2017-12-15,2017,4,4,75.30000000000001,5
11468,M,66,31000,11469,2017-11-16,2017,4,1,5.98,1
11469,M,33,74000,11470,2017-11-04,2017,1,4,8.05,1
11470,F,63,103000,11471,2016-12-17,2016,4,5,136.18,7
11471,M,57,52000,11472,2016-09-18,2016,3,2,18.939999999999998,2
11472,M,86,97000,11473,2016-01-30,2016,5,5,257.78000000000003,10
11473,M,37,74000,11474,2016-04-04,2016,1,4,323.71,10
11474,M,38,56000,11475,2017-07-08,2017,1,2,91.77000000000001,6
11475,M,49,43000,11476,2015-05-31,2015,2,1,26.1,3
11476,F,36,38000,11477,2017-08-24,2017,1,1,13.73,2
11477,M,28,53000,11478,2014-02-08,2014,1,2,46.91,4
11478,M,62,37000,11479,2017-10-19,2017,4,1,29.34,3
11479,M,63,50000,11480,2016-12-13,2016,4,2,150.41,8
11480,M,57,34000,11481,2018-05-02,2018,3,1,16.0,2
11481,M,63,56000,11482,2018-07-25,2018,4,2,62.96,5
11482,M,30,32000,11483,2017-08-22,2017,1,1,88.2,6
11483,F,49,32000,11484,2017-10-27,2017,2,1,23.86,3
11484,M,48,93000,11485,2016-02-02,2016,2,5,229.96,9
11485,M,84,57000,11486,2016-01-31,2016,5,2,145.52,8
11486,M,33,30000,11487,2016-01-28,2016,1,1,107.69,6
11487,F,67,71000,11488,2016-12-26,2016,4,4,966.8599999999999,10
11488,M,36,70000,11489,2014-12-07,2014,1,3,37.54,3
11489,F,46,82000,11490,2017-07-07,2017,2,4,370.95,10
11490,M,73,32000,11491,2018-04-20,2018,5,1,23.650000000000002,2
11491,F,48,82000,11492,2017-03-26,2017,2,4,170.39000000000001,8
11492,M,43,79000,11493,2015-09-13,2015,2,4,136.36,7
11493,M,41,31000,11494,2017-06-03,2017,2,1,117.92999999999999,7
11494,M,51,53000,11495,2018-04-10,2018,2,2,16.11,2
11495,M,41,59000,11496,2017-07-30,2017,2,3,147.38,8
11496,M,43,52000,11497,2018-01-21,2018,2,2,16.04,2
11497,M,67,79000,11498,2018-06-11,2018,4,4,72.14,5
11498,M,61,52000,11499,2017-08-17,2017,4,2,0.0,1
11499,M,84,86000,11500,2017-11-20,2017,5,5,54.56,4
11500,F,36,50000,11501,2017-11-09,2017,1,2,8.85,1
11501,F,74,101000,11502,2017-11-11,2017,5,5,0.0,1
11502,M,47,50000,11503,2015-11-20,2015,2,2,198.1,9
11503,M,39,52000,11504,2018-07-06,2018,1,2,69.56,5
11504,M,23,75000,11505,2018-07-05,2018,1,4,169.94,8
11505,M,36,56000,11506,2016-06-20,2016,1,2,433.33,10
11506,F,49,61000,11507,2015-11-28,2015,2,3,232.66,9
11507,F,52,99000,11508,2018-04-12,2018,3,5,64.85,5
11508,M,66,52000,11509,2017-10-24,2017,4,2,21.73,2
11509,M,38,31000,11510,2018-01-17,2018,1,1,66.11,5
11510,M,34,65000,11511,2018-04-03,2018,1,3,11.82,1
11511,M,23,40000,11512,2017-01-26,2017,1,1,43.18,4
11512,F,44,55000,11513,2015-07-16,2015,2,2,46.37,4
11513,M,65,62000,11514,2017-06-12,2017,4,3,71.88,5
11514,F,71,77000,11515,2018-01-14,2018,5,4,139.95,7
11515,M,81,50000,11516,2018-04-08,2018,5,2,87.11,6
11516,M,70,59000,11517,2018-05-02,2018,5,3,0.79,1
11517,F,35,55000,11518,2018-07-12,2018,1,2,8.48,1
11518,F,46,63000,11519,2017-02-22,2017,2,3,192.25,9
11519,M,49,82000,11520,2017-08-31,2017,2,4,71.93,5
11520,M,53,96000,11521,2017-05-01,2017,3,5,229.51999999999998,9
11521,F,26,30000,11522,2018-04-28,2018,1,1,21.09,2
11522,M,30,56000,11523,2016-02-04,2016,1,2,167.0,8
11523,M,26,66000,11524,2018-04-07,2018,1,3,15.5,2
11524,M,51,73000,11525,2017-08-06,2017,2,4,21.42,2
11525,M,26,63000,11526,2015-08-09,2015,1,3,218.66,9
11526,F,68,79000,11527,2017-05-24,2017,4,4,148.92,8
11527,M,39,56000,11528,2016-01-02,2016,1,2,514.28,10
11528,F,70,64000,11529,2014-10-05,2014,5,3,43.959999999999994,4
11529,M,37,56000,11530,2016-06-10,2016,1,2,349.58,10
11530,M,22,35000,11531,2017-01-22,2017,1,1,32.4,3
11531,M,21,68000,11532,2018-03-06,2018,1,3,19.5,2
11532,M,21,39000,11533,2017-09-28,2017,1,1,148.15,8
11533,F,53,69000,11534,2017-08-29,2017,3,3,49.79,4
11534,M,54,41000,11535,2018-04-08,2018,3,1,11.25,1
11535,F,49,60000,11536,2016-03-04,2016,2,3,193.02,9
11536,M,46,51000,11537,2018-06-16,2018,2,2,28.27,3
11537,M,52,37000,11538,2017-10-10,2017,3,1,11.13,1
11538,F,33,74000,11539,2017-10-11,2017,1,4,35.06,3
11539,M,55,111000,11540,2016-12-20,2016,3,5,1292.86,10
11540,M,34,47000,11541,2018-01-08,2018,1,2,14.78,2
11541,F,98,65000,11542,2018-01-04,2018,5,3,21.59,2
11542,M,57,88000,11543,2018-03-05,2018,3,5,53.33,4
11543,M,19,34000,11544,2017-07-27,2017,1,1,99.21000000000001,6
11544,M,60,32000,11545,2016-09-28,2016,4,1,21.65,2
11545,M,62,44000,11546,2014-11-05,2014,4,1,50.33,4
11546,M,53,69000,11547,2015-06-30,2015,3,3,33.07,3
11547,M,74,71000,11548,2018-02-13,2018,5,4,87.96000000000001,6
11548,M,50,63000,11549,2018-06-10,2018,2,3,140.41,7
11549,F,49,112000,11550,2018-01-31,2018,2,5,41.879999999999995,4
11550,F,95,65000,11551,2017-10-12,2017,5,3,36.45,3
11551,M,51,78000,11552,2016-05-04,2016,2,4,203.35,9
11552,F,53,90000,11553,2016-03-11,2016,3,5,329.2,10
11553,M,78,44000,11554,2017-03-25,2017,5,1,29.22,3
11554,M,39,51000,11555,2016-08-31,2016,1,2,136.59,7
11555,M,73,112000,11556,2017-04-22,2017,5,5,85.79,5
11556,O,56,53000,11557,2015-01-04,2015,3,2,50.85,4
11557,M,55,73000,11558,2016-09-26,2016,3,4,209.54,9
11558,M,56,39000,11559,2018-06-05,2018,3,1,0.0,1
11559,M,34,46000,11560,2017-10-04,2017,1,2,43.63,4
11560,M,54,71000,11561,2017-01-24,2017,3,4,241.66,10
11561,F,86,116000,11562,2016-10-03,2016,5,5,196.72,9
11562,M,77,57000,11563,2017-09-15,2017,5,2,0.0,1
11563,F,37,72000,11564,2017-07-07,2017,1,4,67.55,5
11564,M,33,41000,11565,2017-08-30,2017,1,1,13.14,2
11565,F,64,72000,11566,2017-04-13,2017,4,4,213.43,9
11566,F,41,55000,11567,2017-09-14,2017,2,2,48.74,4
11567,M,69,99000,11568,2016-05-27,2016,4,5,140.78,7
11568,M,54,63000,11569,2017-07-21,2017,3,3,36.95,3
11569,M,70,98000,11570,2018-03-04,2018,5,5,0.0,1
11570,F,88,54000,11571,2015-10-24,2015,5,2,166.4,8
11571,M,31,68000,11572,2017-12-15,2017,1,3,22.46,2
11572,F,63,55000,11573,2017-09-14,2017,4,2,113.24,6
11573,F,45,70000,11574,2018-07-26,2018,2,3,37.59,3
11574,M,34,40000,11575,2015-09-09,2015,1,1,105.23,6
11575,F,87,58000,11576,2018-06-09,2018,5,3,10.219999999999999,1
11576,F,46,34000,11577,2015-11-17,2015,2,1,97.4,6
11577,F,71,98000,11578,2017-11-17,2017,5,5,58.25,4
11578,M,85,75000,11579,2018-02-25,2018,5,4,39.72,3
11579,M,34,36000,11580,2018-01-08,2018,1,1,14.82,2
11580,M,45,40000,11581,2014-12-30,2014,2,1,20.7,2
11581,M,32,30000,11582,2015-08-22,2015,1,1,54.989999999999995,4
11582,M,58,75000,11583,2016-06-22,2016,3,4,90.27000000000001,6
11583,F,73,60000,11584,2017-12-31,2017,5,3,38.64,3
11584,M,55,66000,11585,2017-12-27,2017,3,3,28.33,3
11585,F,51,51000,11586,2015-10-26,2015,2,2,280.67,10
11586,M,66,44000,11587,2018-04-03,2018,4,1,6.550000000000001,1
11587,F,62,81000,11588,2017-12-01,2017,4,4,102.27000000000001,6
11588,M,27,58000,11589,2015-12-12,2015,1,3,51.42,4
11589,M,51,95000,11590,2017-02-11,2017,2,5,89.86,6
11590,M,58,77000,11591,2016-10-11,2016,3,4,104.17,6
11591,F,45,54000,11592,2017-10-26,2017,2,2,173.99,8
11592,M,39,57000,11593,2017-09-12,2017,1,2,23.02,2
11593,F,65,87000,11594,2016-02-20,2016,4,5,247.92000000000002,10
11594,O,39,59000,11595,2018-03-25,2018,1,3,56.75,4
11595,F,33,48000,11596,2017-02-14,2017,1,2,98.25999999999999,6
11596,M,75,54000,11597,2017-02-19,2017,5,2,147.89,8
11597,M,76,35000,11598,2018-06-24,2018,5,1,45.53,4
11598,F,52,34000,11599,2017-05-05,2017,3,1,67.89,5
11599,M,43,63000,11600,2017-09-28,2017,2,3,1.5599999999999998,1
11600,F,73,74000,11601,2017-12-09,2017,5,4,116.92,7
11601,F,81,97000,11602,2017-05-12,2017,5,5,788.5799999999999,10
11602,M,37,70000,11603,2017-05-09,2017,1,3,153.68,8
11603,M,67,43000,11604,2018-06-06,2018,4,1,19.990000000000002,2
11604,F,89,32000,11605,2017-03-13,2017,5,1,103.06,6
11605,F,38,39000,11606,2018-07-16,2018,1,1,65.78,5
11606,F,82,76000,11607,2018-05-24,2018,5,4,52.6,4
11607,F,52,86000,11608,2016-01-17,2016,3,5,299.34,10
11608,F,60,55000,11609,2018-01-09,2018,4,2,155.94,8
11609,F,46,80000,11610,2017-09-18,2017,2,4,224.73000000000002,9
11610,M,50,53000,11611,2016-04-09,2016,2,2,67.17,5
11611,F,53,68000,11612,2016-06-08,2016,3,3,170.99,8
11612,O,32,33000,11613,2017-12-10,2017,1,1,8.08,1
11613,M,61,43000,11614,2018-06-08,2018,4,1,20.81,2
11614,F,82,103000,11615,2017-11-14,2017,5,5,0.0,1
11615,M,46,31000,11616,2014-04-06,2014,2,1,11.03,1
11616,M,52,105000,11617,2015-12-11,2015,3,5,917.59,10
11617,M,40,47000,11618,2018-01-31,2018,2,2,111.03,6
11618,M,51,81000,11619,2015-12-16,2015,2,4,122.28999999999999,7
11619,M,71,38000,11620,2014-08-09,2014,5,1,25.57,3
11620,M,84,67000,11621,2016-04-28,2016,5,3,217.51999999999998,9
11621,M,81,96000,11622,2014-02-21,2014,5,5,101.63,6
11622,F,89,109000,11623,2017-10-14,2017,5,5,161.66000000000003,8
11623,M,87,87000,11624,2018-04-26,2018,5,5,70.0,5
11624,M,47,65000,11625,2014-07-11,2014,2,3,136.03,7
11625,M,86,36000,11626,2018-02-07,2018,5,1,9.05,1
11626,M,76,54000,11627,2018-02-11,2018,5,2,19.54,2
11627,M,44,74000,11628,2017-10-17,2017,2,4,48.86,4
11628,M,73,63000,11629,2013-11-15,2013,5,3,43.65,4
11629,M,51,48000,11630,2017-02-28,2017,2,2,40.78,3
11630,M,27,69000,11631,2017-04-11,2017,1,3,43.339999999999996,4
11631,M,93,90000,11632,2017-02-18,2017,5,5,78.55,5
11632,F,55,81000,11633,2017-12-08,2017,3,4,222.98,9
11633,M,60,69000,11634,2017-09-28,2017,4,3,86.11,5
11634,F,63,99000,11635,2017-05-11,2017,4,5,126.07000000000001,7
11635,M,22,48000,11636,2018-02-07,2018,1,2,72.81,5
11636,F,66,64000,11637,2017-10-03,2017,4,3,38.08,3
11637,M,23,53000,11638,2013-10-24,2013,1,2,70.35,5
11638,M,52,47000,11639,2018-07-25,2018,3,2,9.020000000000001,1
11639,F,31,69000,11640,2018-02-14,2018,1,3,209.3,9
11640,M,72,40000,11641,2017-10-15,2017,5,1,33.57,3
11641,F,47,97000,11642,2018-04-29,2018,2,5,22.53,2
11642,M,74,89000,11643,2015-09-08,2015,5,5,113.44,6
11643,F,57,56000,11644,2016-05-27,2016,3,2,131.33,7
11644,M,42,64000,11645,2018-05-26,2018,2,3,0.0,1
11645,M,42,74000,11646,2018-01-16,2018,2,4,105.79,6
11646,M,62,66000,11647,2017-09-07,2017,4,3,48.07,4
11647,F,70,77000,11648,2013-09-06,2013,5,4,50.199999999999996,4
11648,M,38,73000,11649,2018-03-10,2018,1,4,34.56,3
11649,M,61,66000,11650,2018-06-28,2018,4,3,12.25,1
11650,F,25,71000,11651,2018-06-30,2018,1,4,155.04,8
11651,M,55,48000,11652,2018-01-27,2018,3,2,8.39,1
11652,M,42,69000,11653,2017-11-04,2017,2,3,0.76,1
11653,F,40,67000,11654,2017-06-13,2017,2,3,263.82,10
11654,F,50,82000,11655,2016-04-02,2016,2,4,168.35,8
11655,M,72,61000,11656,2017-10-05,2017,5,3,50.08,4
11656,M,70,75000,11657,2018-05-05,2018,5,4,112.16,6
11657,F,56,116000,11658,2017-03-05,2017,3,5,208.29999999999998,9
11658,M,81,117000,11659,2016-01-16,2016,5,5,1152.94,10
11659,M,54,42000,11660,2015-08-16,2015,3,1,55.59,4
11660,F,66,32000,11661,2016-10-29,2016,4,1,51.48,4
11661,F,23,46000,11662,2018-02-09,2018,1,2,15.899999999999999,2
11662,M,23,51000,11663,2015-08-31,2015,1,2,17.05,2
11663,M,70,54000,11664,2017-06-01,2017,5,2,134.02,7
11664,M,33,59000,11665,2018-07-18,2018,1,3,60.4,4
11665,F,60,54000,11666,2017-09-17,2017,4,2,111.04,6
11666,F,32,40000,11667,2018-07-17,2018,1,1,56.04,4
11667,F,95,55000,11668,2017-12-23,2017,5,2,14.14,2
11668,F,46,71000,11669,2018-04-21,2018,2,4,55.550000000000004,4
11669,O,40,57000,11670,2017-05-19,2017,2,2,32.29,3
11670,M,41,71000,11671,2016-02-16,2016,2,4,181.37,9
11671,F,24,54000,11672,2016-01-20,2016,1,2,80.64,5
11672,F,55,46000,11673,2018-03-19,2018,3,2,496.72,10
11673,F,71,75000,11674,2017-03-23,2017,5,4,151.15,8
11674,M,71,47000,11675,2018-03-20,2018,5,2,11.43,1
11675,M,94,33000,11676,2018-01-29,2018,5,1,18.07,2
11676,M,71,72000,11677,2016-12-28,2016,5,4,93.68,6
11677,M,71,41000,11678,2017-10-23,2017,5,1,6.26,1
11678,M,57,74000,11679,2016-06-08,2016,3,4,193.68,9
11679,M,59,39000,11680,2013-10-26,2013,3,1,20.49,2
11680,F,69,116000,11681,2017-08-03,2017,4,5,0.0,1
11681,M,50,82000,11682,2017-02-04,2017,2,4,152.81,8
11682,F,83,93000,11683,2016-07-13,2016,5,5,189.39,9
11683,F,56,92000,11684,2015-09-14,2015,3,5,191.35,9
11684,M,46,57000,11685,2017-01-16,2017,2,2,155.19,8
11685,M,51,53000,11686,2016-03-16,2016,2,2,56.18,4
11686,M,44,65000,11687,2014-03-24,2014,2,3,60.9,4
11687,F,36,79000,11688,2017-12-08,2017,1,4,84.34,5
11688,M,67,35000,11689,2018-07-24,2018,4,1,13.049999999999999,2
11689,F,51,118000,11690,2016-05-20,2016,2,5,196.05,9
11690,F,40,36000,11691,2017-08-07,2017,2,1,25.69,3
11691,M,61,33000,11692,2017-11-12,2017,4,1,53.57,4
11692,F,39,85000,11693,2018-05-15,2018,1,4,80.49,5
11693,M,59,88000,11694,2017-08-20,2017,3,5,87.41,6
11694,M,49,70000,11695,2016-08-26,2016,2,3,225.28,9
11695,F,36,53000,11696,2017-10-19,2017,1,2,176.82999999999998,8
11696,O,58,86000,11697,2015-10-10,2015,3,5,322.89,10
11697,F,55,81000,11698,2016-03-11,2016,3,4,232.32999999999998,9
11698,M,47,37000,11699,2017-02-12,2017,2,1,71.85,5
11699,F,89,78000,11700,2016-04-08,2016,5,4,146.96,8
11700,F,70,119000,11701,2017-12-11,2017,5,5,199.07,9
11701,F,28,71000,11702,2016-08-04,2016,1,4,255.76999999999998,10
11702,M,44,77000,11703,2017-01-16,2017,2,4,175.84,8
11703,M,56,47000,11704,2014-10-27,2014,3,2,100.67,6
11704,M,19,31000,11705,2014-06-16,2014,1,1,31.03,3
11705,F,44,62000,11706,2017-04-09,2017,2,3,39.85,3
11706,F,71,32000,11707,2018-03-12,2018,5,1,109.75,6
11707,M,41,60000,11708,2017-11-12,2017,2,3,64.27,5
